z;r;Br;Bphi;Bz;
0.1;0.16;1.27602;1.61108;9.82333
0.1;0.18;1.49651;1.47114;10.6715
0.1;0.2;1.74665;1.36155;11.2476
0.1;0.22;2.03357;1.27462;11.6833
0.1;0.24;2.36597;1.20515;12.0441
0.1;0.26;2.75488;1.14949;12.3622
0.1;0.28;3.21379;1.10502;12.6515
0.1;0.3;3.75917;1.06979;12.913
0.1;0.32;4.41072;1.0423;13.136
0.1;0.34;5.19011;1.02135;13.2955
0.1;0.36;6.11875;1.00586;13.3488
0.1;0.38;7.21033;0.994767;13.2298
0.1;0.4;8.45594;0.986899;12.8473
0.1;0.42;9.8;0.980809;12.092
0.1;0.44;11.1075;0.974715;10.8675
0.1;0.46;12.1486;0.966582;9.15106
0.1;0.48;12.648;0.954484;7.05682
0.1;0.5;12.4218;0.937199;4.84376
0.1;0.52;11.5108;0.914678;2.82565
0.1;0.54;10.16;0.888003;1.234
0.1;0.56;8.66289;0.858837;0.143983
0.1;0.58;7.23376;0.82882;-0.498163
0.1;0.6;5.97966;0.799211;-0.804356
0.1;0.62;4.92966;0.770825;-0.886889
0.1;0.64;4.07178;0.744108;-0.833706
0.1;0.66;3.37899;0.71925;-0.70564
0.1;0.68;2.82108;0.696282;-0.541183
0.1;0.7;2.37118;0.675149;-0.3634
0.1;0.72;2.00689;0.655747;-0.185669
0.1;0.74;1.71005;0.637953;-0.0152965
0.1;0.76;1.46672;0.62164;0.14427
0.1;0.78;1.26582;0.606685;0.291613
0.1;0.8;1.09888;0.592971;0.426481
0.1;0.82;0.95917;0.580392;0.54932
0.1;0.84;0.841534;0.568849;0.660841
0.1;0.86;0.741851;0.558256;0.761997
0.1;0.88;0.656915;0.548534;0.853773
0.1;0.9;0.584102;0.539612;0.937027
0.1;0.92;0.52141;0.531426;1.01262
0.1;0.94;0.467134;0.52392;1.08136
0.1;0.96;0.419927;0.517044;1.14396
0.1;0.98;0.378716;0.510751;1.20104
0.1;1;0.342584;0.505;1.25315
0.1;1.02;0.310767;0.499754;1.30084
0.1;1.04;0.282669;0.49498;1.34456
0.1;1.06;0.257754;0.490647;1.38469
0.1;1.08;0.235593;0.486728;1.4216
0.1;1.1;0.21584;0.483199;1.45558
0.1;1.12;0.198162;0.480036;1.48694
0.1;1.14;0.182295;0.477219;1.51591
0.1;1.16;0.168025;0.474729;1.54273
0.1;1.18;0.155163;0.472549;1.56757
0.1;1.2;0.143528;0.470664;1.59061
0.1;1.22;0.133002;0.469059;1.61205
0.1;1.24;0.123441;0.467721;1.63201
0.1;1.26;0.114727;0.466637;1.65059
0.1;1.28;0.1068;0.465798;1.66794
0.1;1.3;0.0995636;0.465192;1.68413
0.1;1.32;0.0929236;0.46481;1.69926
0.1;1.34;0.0868559;0.464644;1.71346
0.1;1.36;0.0812888;0.464685;1.72676
0.1;1.38;0.0761509;0.464926;1.73922
0.1;1.4;0.0714302;0.465361;1.75095
0.1;1.42;0.0670791;0.465982;1.76198
0.12;-0.02;0.0694275;25.2583;46669.4
0.12;0;0.0694275;25.2583;33341.5
0.12;0.02;0.209045;8.43786;-3544.61
0.12;0.04;0.351715;5.0849;-293.791
0.12;0.06;0.499344;3.65597;-61.5538
0.12;0.08;0.654125;2.86852;-14.5936
0.12;0.1;0.818539;2.37278;-0.178373
0.12;0.12;0.995207;2.03427;5.46195
0.12;0.14;1.18742;1.79026;8.07119
0.12;0.16;1.39885;1.60755;9.44769
0.12;0.18;1.63374;1.46696;10.2616
